loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2310,0,1,0,0.5490361688454698,1.1575091760162834,8,0.6847851619293622,12600000,12200000,21700000,9000000,0
2311,1,0,1,0.727193314239306,0.6266710022765899,20,-0.945048766849903,9600000,7300000,24700000,8800000,1
2312,5,0,1,-1.695743863116867,-1.596213850258377,10,-0.08083077614488339,0,400000,1000000,100000,0
2313,2,0,0,-1.0187467106202892,-0.8994887472250291,6,1.026992285765578,6100000,400000,4400000,3300000,0
2314,1,0,1,1.297296179499582,1.8321160218104773,12,-0.43463814146707264,7800000,10200000,30300000,6100000,1
2315,4,0,0,0.7628247433180733,0.8810309605268597,12,0.18597477803250523,4600000,8500000,19400000,4400000,0
2316,0,1,0,-1.0900095687778237,-1.142789576855722,20,-1.525060841148574,1300000,2200000,5500000,1700000,1
2317,4,0,1,1.2616647504208147,1.4118691342665532,8,-0.8232462312471821,22400000,1800000,34000000,11700000,1
2318,2,0,1,-0.9831152815415221,-1.0764348051382602,8,-1.3684575810879327,4500000,500000,7000000,2000000,1
2319,2,1,1,1.6179790412084873,1.6219925780385154,16,-0.5854412807847271,28500000,6300000,31800000,7400000,1
2320,2,0,1,-1.125640997856591,-0.9547843903229138,16,1.665005567494116,2000000,1200000,4500000,1700000,0
2321,1,0,0,-1.0543781396990566,-0.9769026475620677,16,1.6360049637791825,3900000,2200000,7700000,2900000,0
2322,1,1,1,-0.413012416281246,-0.711483560692221,8,1.2589971154850463,900000,2500000,10700000,2100000,0
2323,5,1,1,-1.7313752921956342,-1.6404503647366846,10,0.6035834715275483,500000,100000,800000,200000,0
2324,1,1,1,-1.125640997856591,-1.175966962714453,12,0.8239880597610433,1200000,2000000,4400000,1200000,0
2325,0,1,1,-0.6624324198326168,-0.3907688307244894,4,-1.2002540795413181,4700000,300000,8000000,3100000,0
2326,0,1,0,-1.410692430486729,-1.1980852199536067,18,1.3227984436579001,700000,800000,2900000,900000,0
2327,5,0,1,1.0478761759482114,0.7040849026136285,12,1.0385925272515515,2600000,15100000,29800000,10400000,0
2328,4,0,1,0.37087902345163354,0.7262031598527824,6,1.508402307433475,13900000,900000,14100000,5600000,0
2329,5,0,0,-0.6624324198326168,-0.501360116920259,2,-0.9740493705648365,6500000,3700000,11200000,3700000,0
2330,4,0,1,1.4041904667358838,1.688347349755977,20,-0.3940372962661657,21000000,7400000,30500000,13100000,1
2331,0,1,1,-1.3750610014079618,-1.319735634768953,2,0.45278033220989383,1500000,1000000,3400000,900000,0
2332,3,0,0,1.012244746869444,1.3123369766903608,6,0.006171034999917252,17700000,7800000,27600000,11500000,0
2333,3,0,1,0.9409818887119096,0.8810309605268597,8,1.2009959080551793,2900000,9800000,20400000,7000000,0
2334,2,1,0,-0.23485527088740973,0.15112847163478108,16,1.6186046015502225,7800000,7500000,10300000,5400000,0
2335,1,1,0,-0.698063848911384,-0.4350053452027972,18,0.3773787625510666,2000000,5400000,12000000,2500000,0
2336,5,1,1,-0.8762209943052203,-0.6451287889747592,16,0.5629826263266413,5100000,1200000,7700000,3700000,0
2337,4,0,0,0.15709044897903002,0.7262031598527824,14,1.549003152634382,5000000,8700000,15200000,3100000,0
2338,1,0,0,0.22835330713656452,0.04053718543901158,8,-0.32443584735032516,10500000,8700000,20900000,7000000,1
2339,5,0,0,0.37087902345163354,0.615611873657013,20,-0.6840433334155012,9400000,2000000,16900000,5900000,1
2340,2,0,0,1.119139034105746,0.814676188809398,18,1.4910019452045147,13400000,14300000,28400000,8400000,0
2341,1,0,0,0.3352475943728663,0.6709075167548977,12,-0.29543524363539164,17900000,8200000,16900000,6200000,1
2342,1,0,1,1.0478761759482114,1.710465606995131,10,0.6963854034153356,23700000,8500000,24900000,9700000,0
2343,4,1,0,-1.0900095687778237,-1.142789576855722,8,-1.7280650671531088,1500000,800000,4000000,2600000,1
2344,5,0,1,-1.3394295723291945,-1.352913020627684,12,0.4005792455230135,400000,1700000,3900000,1800000,0
2345,1,0,0,0.6915618851605387,1.3233961053099377,6,-0.05183017242994984,6700000,12200000,21500000,4900000,0
2346,3,0,0,-0.3417495581237115,0.018418928199857684,6,-0.9276484046209429,7500000,5100000,8200000,2000000,1
2347,3,0,0,1.0478761759482114,1.2238639477337452,16,1.6824059297230762,15800000,4300000,25000000,4000000,0
2348,4,1,0,1.0835076050269785,1.4229282628861302,8,0.36577852106509323,8800000,11300000,26000000,5500000,0
2349,4,0,1,1.58234761212972,0.825735317428975,14,-0.9682492498218499,10000000,900000,23100000,13400000,1
2350,0,0,0,1.4754533248934183,0.814676188809398,10,-1.641063256008308,14200000,17400000,28500000,10700000,1
2351,2,0,0,-0.413012416281246,-0.047935843517604014,16,-1.3916580640598797,2600000,200000,8300000,2900000,1
2352,1,0,0,1.4398218958146511,1.2238639477337452,8,0.7369862486162426,20800000,7100000,27800000,8900000,0
2353,3,0,1,-0.7336952779901512,-0.7557200751705287,4,0.49338117741080084,2900000,5400000,11300000,3800000,0
2354,4,0,0,-1.0900095687778237,-1.1980852199536067,8,-1.3162564944010524,2000000,2700000,7700000,2200000,1
2355,5,0,0,0.442141881609168,-0.05899497213718096,8,-0.7594449030743283,13300000,10100000,24500000,3800000,1
2356,3,1,1,-0.3417495581237115,-0.4681827310615281,8,-0.30123536437837833,8800000,5200000,13200000,4300000,1
2357,0,1,0,1.6892418993660219,1.5777560635602075,20,0.1047730876306913,1200000,14600000,33800000,8300000,0
2358,2,0,0,0.050196161742728264,0.02947805681943463,8,0.33677791735015966,1200000,7500000,12800000,3200000,0
2359,3,0,0,0.9053504596331423,1.5003421632231688,18,1.050192768737525,21300000,12400000,29600000,8000000,0
2360,3,1,0,1.4754533248934183,2.2523629093544013,2,0.6673847997004021,11100000,11800000,19800000,11700000,0
2361,5,1,0,-1.0187467106202892,-0.7778383324096827,4,-1.1074521476535308,300000,0,4900000,2400000,1
2362,2,1,1,1.154770463184513,0.604552745037436,10,-0.5564406770697935,100000,900000,33200000,6700000,1
2363,3,0,1,0.37087902345163354,0.7151440312332055,16,-0.9972498535367834,2900000,6100000,15100000,7200000,1
2364,2,0,0,-0.1992238418086425,0.16218760025435802,20,0.6035834715275483,6400000,4200000,16900000,2400000,0
2365,3,1,0,0.5490361688454698,0.4054884298850509,12,1.3575991681158204,18800000,9300000,13700000,4800000,0
2366,4,1,0,1.3685590376571166,2.18600813763694,14,0.5455822640976812,15400000,2800000,20600000,9100000,0
2367,4,0,1,-0.413012416281246,-0.2027636441916813,20,-0.8522468349621157,9800000,500000,12300000,4700000,1
2368,3,0,1,1.3685590376571166,2.2413037807348246,14,-1.1364527513684644,22300000,7700000,26400000,5900000,1
2369,5,1,0,0.47777331068793527,0.7925579315702441,12,1.0211921650225912,500000,9100000,24100000,5800000,0
2370,1,1,1,1.58234761212972,1.5003421632231688,16,-0.42883802072408594,24600000,4900000,31800000,6600000,1
2371,3,0,1,-1.695743863116867,-1.563036464399646,8,0.23817586471938562,700000,200000,1100000,200000,0
2372,5,1,0,-0.3417495581237115,-0.31335493038745077,6,-0.10403125911683023,10900000,6100000,14100000,3500000,0
2373,2,0,0,1.0835076050269785,0.6266710022765899,18,1.0327924065085647,4100000,15500000,16700000,10600000,0
2374,4,0,0,1.724873328444789,1.467164777364438,10,0.9457905953637641,23700000,12700000,35800000,5800000,0
2375,0,1,0,-0.09232955457234074,0.4276066871242048,12,0.290376951406266,7000000,1000000,15600000,4800000,0
2376,0,0,1,-0.7693267070689185,-0.6008922744964514,2,1.2763974777140066,6700000,1600000,9100000,3900000,0
2377,1,1,1,-0.555538132596315,-0.1806453869525274,12,1.2995979606859533,8400000,3900000,11600000,4100000,0
2378,1,1,1,-0.05669812549357349,-0.28017754452871996,4,0.6847851619293622,11800000,7300000,11800000,3800000,0
2379,2,1,1,0.01456473266396101,-0.2027636441916813,14,-1.664263738980255,5900000,7900000,18000000,3900000,1
2380,5,0,0,0.7984561723968405,1.2238639477337452,10,0.8761891464479236,1400000,12200000,26700000,10400000,0
2381,0,0,1,-1.7313752921956342,-1.6404503647366846,18,-0.4636387451820062,100000,300000,600000,100000,1
2382,2,0,0,-1.3037981432504273,-1.1538487054752988,4,-1.4206586677748132,2100000,600000,4400000,1400000,0
2383,3,0,1,1.297296179499582,2.042239465582439,14,-1.6584636182372683,7700000,10000000,21700000,6200000,1
2384,1,1,1,-0.8049581361476857,-1.0211391620403756,20,0.7427863693592293,1000000,3200000,10300000,1400000,0
2385,3,0,1,1.4398218958146511,1.6551699638972461,14,-0.208433432490591,26600000,7300000,22700000,8200000,0
2386,0,1,1,0.6202990270030043,0.018418928199857684,14,0.5745828678126147,19900000,2600000,13900000,8300000,0
2387,0,1,1,-0.02106669641480624,0.2064241147326658,6,0.13957381208861155,6700000,6200000,15400000,5900000,0
2388,0,0,1,-0.23485527088740973,0.18430585749351192,14,1.1313944591393388,8700000,8700000,12600000,3400000,0
2389,5,1,1,1.1904018922632802,0.383370172645897,20,0.5977833507845616,2500000,7100000,28800000,9500000,0
2390,4,0,0,0.9766133177906767,0.23960150059139665,4,-1.1944539587983316,3600000,13100000,24300000,7200000,1
2391,4,0,1,-0.09232955457234074,-0.5787740172572976,14,1.0385925272515515,5200000,9300000,18600000,2900000,0
2392,1,0,0,-0.6624324198326168,-0.700424432072644,4,-1.1306526306254778,1000000,2600000,10700000,3400000,1
2393,5,0,1,-0.9831152815415221,-0.9326661330837599,16,0.06997236317277106,6700000,3300000,8800000,2000000,0
2394,5,1,1,1.4754533248934183,1.433987391505707,10,-0.8812474386770492,22300000,3300000,33200000,10700000,1
2395,2,1,1,-0.127960983651108,-0.15852712971337352,6,-0.5448404355838201,1300000,7900000,16700000,3500000,1
2396,0,1,1,1.0478761759482114,1.688347349755977,2,1.0211921650225912,16600000,1400000,29100000,7800000,0
2397,1,0,1,-0.8762209943052203,-0.7225426893117979,6,0.7543866108452028,800000,2900000,6000000,3100000,0
2398,3,1,0,-1.7313752921956342,-1.5851547216388,20,0.7543866108452028,0,300000,400000,300000,0
2399,5,0,0,0.7984561723968405,0.2285423719718197,2,-1.4786598752046802,6100000,8400000,23200000,4900000,1
2400,4,1,0,-0.6268009907538495,-0.36865057348533553,2,1.4330007377746476,7800000,2400000,12100000,3000000,0
2401,4,1,0,1.154770463184513,0.9031492177660136,20,-1.1712534758263846,18500000,11500000,17100000,9900000,1
2402,5,1,1,-0.3417495581237115,-0.6119514031160284,2,-1.6990644634381753,8800000,7800000,8500000,3100000,1
2403,1,1,0,0.7984561723968405,0.9473857322443214,16,1.4620013414895812,9400000,6800000,22600000,8500000,0
2404,1,1,0,1.5110847539721854,1.3676326197882456,6,-1.3684575810879327,12200000,13800000,25300000,10800000,1
2405,2,0,1,-0.27048669996617697,0.0073597995802807325,12,-0.2780348814064315,3400000,2100000,12700000,4800000,0
2406,3,1,0,-0.8762209943052203,-0.7778383324096827,2,-1.0378506987376903,4200000,3100000,6200000,2500000,0
2407,5,0,0,-0.7693267070689185,-0.5898331458768745,12,-0.06923053465890996,5900000,2300000,6800000,2900000,0
2408,2,0,1,-1.4819552886442635,-1.2865582489102223,6,0.9457905953637641,2300000,300000,2000000,600000,0
2409,3,1,1,-0.05669812549357349,0.26171975783055057,20,1.2937978399429666,12600000,8700000,14300000,4800000,0
2410,0,0,0,0.9409818887119096,1.0690361470596679,10,0.2439759854623723,16800000,10700000,27400000,4500000,0
2411,1,0,0,-0.127960983651108,0.18430585749351192,12,0.2729765891773059,10400000,8300000,10600000,3400000,0
2412,5,1,0,-0.7336952779901512,-0.689365303453067,20,1.6592054467511292,2600000,1000000,10600000,2800000,0
2413,4,1,0,1.6536104702872545,1.2238639477337452,4,-0.4752389866679796,26200000,0,22500000,14000000,1
2414,0,0,1,0.6559304560817715,1.290218719451207,20,-0.4926393488969397,10800000,2500000,16700000,8300000,1
2415,2,1,1,-0.4486438453600132,-0.30229580176787385,8,-1.5076604789196137,1800000,2600000,9700000,2600000,1
2416,3,1,1,-1.5888495758805652,-1.4856225640626073,14,-0.45783862443901946,0,1000000,1700000,600000,1
2417,2,1,1,-1.3750610014079618,-1.352913020627684,12,-1.565661686349481,400000,1600000,3800000,600000,1
2418,4,1,1,0.9766133177906767,1.290218719451207,2,-0.7304442993593948,8900000,11200000,18400000,5600000,0
2419,0,1,0,1.4041904667358838,2.2081263948760936,6,1.7288068956669698,500000,16200000,20700000,9100000,0
2420,1,1,0,-0.8049581361476857,-0.6672470462139132,12,-0.9508488875928898,3600000,500000,7800000,3600000,1
2421,1,1,0,0.9766133177906767,0.6819666453744746,10,-1.5888621693214278,22800000,10700000,18500000,4500000,1
2422,4,0,1,-0.127960983651108,-0.6230105317356054,18,1.6012042393212622,11800000,6600000,18000000,4100000,0
2423,2,0,0,-0.16359241272987524,0.26171975783055057,20,-0.017029447972029585,11400000,6100000,14100000,4100000,0
2424,4,0,0,0.01456473266396101,0.10689195715647327,14,-0.9508488875928898,11400000,2700000,13100000,6700000,1
2425,3,1,1,0.37087902345163354,0.8478535746681288,18,0.2323757439763989,16800000,7300000,19600000,6000000,0
2426,0,1,0,0.3352475943728663,0.8589127032877059,16,-1.7280650671531088,12200000,6500000,17700000,7100000,1
2427,2,1,0,1.1904018922632802,0.8920900891464366,16,-0.7188440578734214,15200000,5400000,18700000,8600000,1
2428,2,0,0,1.5110847539721854,0.7593805457115133,14,-1.2002540795413181,4300000,3800000,28400000,13900000,1
2429,0,0,0,-0.30611812904494423,-0.5345375027789898,10,-0.5448404355838201,9300000,4500000,12400000,6000000,1
2430,3,0,0,1.6179790412084873,2.506722867604671,10,-1.0552510609666506,6700000,5500000,34900000,11300000,1
2431,3,0,0,0.19272187805779725,-0.19170451557210436,6,1.5374029111484084,14900000,9700000,12300000,6000000,0
2432,4,0,0,0.9766133177906767,1.489283034603592,2,0.5977833507845616,500000,12400000,29500000,10500000,0
2433,2,0,1,-0.1992238418086425,-0.28017754452871996,2,-0.18523294951864414,6900000,3900000,17800000,2900000,0
2434,3,0,0,-0.9474838524627548,-1.0211391620403756,2,-1.0146502157657435,1100000,500000,7400000,2500000,1
2435,0,1,0,-0.413012416281246,-0.4239462165832203,12,-1.7106647049241486,5000000,5900000,8800000,2100000,1
2436,5,0,1,1.6179790412084873,0.604552745037436,6,-0.8348464727331556,17300000,11000000,21700000,11600000,1
2437,4,1,0,-1.4819552886442635,-1.3860904064864148,2,0.011971155742903961,600000,800000,3200000,1000000,0
2438,3,0,1,-1.410692430486729,-1.2533808630514915,20,1.2415967532560863,1400000,1500000,3200000,1100000,0
2439,4,1,0,0.47777331068793527,1.0800952756792448,2,0.2323757439763989,10000000,5700000,18700000,6300000,0
2440,2,0,0,-0.16359241272987524,-0.014758457658873165,4,1.2589971154850463,7200000,2400000,13000000,6600000,0
2441,4,0,0,0.9053504596331423,1.6219925780385154,20,-1.385857943316893,13800000,5800000,15300000,5900000,1
2442,5,1,0,0.6202990270030043,0.5492571019395512,14,1.3865997718307541,1900000,600000,15600000,7500000,0
2443,5,0,0,0.727193314239306,1.3123369766903608,20,-0.04603005168696313,5100000,9600000,20200000,7600000,0
2444,4,1,1,0.5846675979242371,1.057977018440091,6,-0.5912414015277138,12900000,700000,18800000,8400000,1
2445,5,1,1,0.26398473621533175,-0.30229580176787385,6,1.4330007377746476,5100000,9000000,14100000,7600000,0
2446,0,0,1,1.2616647504208147,1.5777560635602075,16,0.24977610620535903,1000000,14100000,33000000,12300000,0
2447,0,0,1,-0.555538132596315,-0.501360116920259,4,-1.2234545625132651,8300000,4800000,9100000,2500000,0
2448,2,0,1,-0.09232955457234074,0.26171975783055057,20,-1.2698555284571587,400000,6900000,13400000,7000000,1
2449,5,0,1,0.37087902345163354,-0.08111322937633486,16,-1.1596532343404113,9200000,2800000,23800000,5600000,1
2450,5,0,1,0.050196161742728264,-0.269118415909143,16,0.6847851619293622,11700000,100000,18100000,7200000,0
2451,5,1,1,-0.3417495581237115,-0.30229580176787385,8,-1.6874642219522018,8200000,1000000,13000000,3300000,1
2452,5,1,0,-0.6624324198326168,-0.8552522327467212,2,1.3807996510877674,2200000,2900000,10200000,3600000,0
2453,3,1,1,0.869719030554375,0.7151440312332055,14,0.45278033220989383,8800000,12100000,20100000,11200000,0
2454,2,1,1,-1.26816671417166,-1.175966962714453,14,1.3111982021719268,3200000,1700000,4600000,1600000,0
2455,4,0,1,-1.3750610014079618,-1.3307947633885302,16,-1.4612595129757202,1200000,2200000,3500000,1700000,1
2456,1,0,1,1.1904018922632802,0.5050205874612435,6,-0.7188440578734214,24700000,16500000,31800000,12100000,1
2457,0,1,1,1.012244746869444,1.234923076353322,8,0.38317888329405336,4600000,9200000,18400000,11800000,0
2458,1,0,1,-1.0543781396990566,-1.1980852199536067,20,1.7172066541809965,100000,2300000,7500000,2300000,0
2459,2,0,0,-0.9118524233839875,-0.8994887472250291,20,-0.307035485121365,800000,1200000,5200000,2300000,1
2460,2,1,1,-0.4842752744387805,-0.1364088724742196,2,-1.1306526306254778,5900000,3200000,9100000,5500000,0
2461,5,0,0,-1.410692430486729,-1.2312626058123375,16,-0.5912414015277138,400000,100000,2300000,700000,1
2462,5,0,0,0.5134047397667025,1.0690361470596679,8,1.0385925272515515,7000000,9600000,15700000,8800000,0
2463,0,1,1,1.119139034105746,1.8099977645713234,8,-1.142252872111451,11500000,8800000,19000000,6100000,1
2464,2,1,0,-0.02106669641480624,-0.30229580176787385,8,0.6325840752424818,11300000,6800000,13300000,4200000,0
2465,1,1,0,-1.26816671417166,-1.0100800334207987,6,-0.5390403148408334,2600000,2700000,4800000,1900000,1
2466,5,1,0,-0.4842752744387805,-0.6672470462139132,18,-1.345257098115986,3400000,2400000,8400000,3300000,1
2467,3,0,1,-0.3417495581237115,-0.05899497213718096,16,0.928390233134804,4700000,6600000,14900000,3000000,0
2468,2,1,0,0.7628247433180733,0.18430585749351192,6,1.1371945798823255,6600000,6100000,14400000,9800000,0
2469,1,0,0,-1.0900095687778237,-1.120671319616568,6,1.6012042393212622,500000,2900000,5800000,1500000,0
2470,3,1,0,-1.0900095687778237,-1.1538487054752988,14,0.4237797284949603,800000,3400000,5900000,1500000,0
2471,1,0,1,0.01456473266396101,-0.4018279593440664,4,0.8529886634759768,5000000,8900000,14100000,7000000,0
2472,1,1,0,0.3352475943728663,-0.16958625833295046,12,-0.06343041391592326,9000000,300000,12600000,7100000,0
2473,1,0,0,-0.05669812549357349,0.32807452954801225,8,-1.2640554077141721,13600000,400000,15500000,2400000,1
2474,3,1,1,-1.4819552886442635,-1.4192677923451458,12,1.7404071371529433,1300000,0,3300000,1100000,0
2475,1,0,1,0.869719030554375,1.0911544042988217,18,0.1627742950605584,3500000,2200000,21700000,4700000,0
2476,2,0,0,0.47777331068793527,1.0911544042988217,12,0.38897900403704005,13500000,5500000,25500000,5400000,0
2477,2,0,1,1.297296179499582,1.245982204972899,2,1.0327924065085647,8500000,2400000,28800000,10300000,0
2478,4,0,1,0.7984561723968405,0.2285423719718197,18,1.3401988058868604,18500000,4300000,23000000,5200000,0
2479,5,0,0,0.8340876014756078,1.3233961053099377,4,-1.623662893779348,19800000,14600000,25200000,9400000,0
2480,2,0,0,-0.840589565226453,-0.6451287889747592,16,0.3251776758641863,7700000,2500000,6400000,3600000,0
2481,3,0,0,-0.5911695616750823,-0.689365303453067,6,1.7172066541809965,4200000,4800000,10200000,4200000,0
2482,3,1,1,-1.0543781396990566,-0.8552522327467212,4,-1.623662893779348,3300000,2700000,6300000,2200000,0
2483,2,1,0,-0.698063848911384,-0.5124192455398359,10,0.8761891464479236,5500000,5900000,9000000,1600000,0
2484,5,1,0,-0.127960983651108,0.2506606292109736,2,-0.4462383829530461,10600000,7000000,10900000,5200000,0
2485,5,0,0,-0.698063848911384,-0.5124192455398359,6,-0.0924310176308568,7700000,2100000,10900000,2900000,0
